athlete_id,Player,Team,Conference,Power 5,Position,Final Season,Class,Final Year out of HS,Final Year Played,Height,Weight,Stars,Games Played,Standard Points,Half PPR Points,PPR Points,QBR,Yards Per Att,Adjusted Yds Per Att,Total Adj Net Yds Per Att,Completion Pct,Rush Yds MS,Rush TD MS,Rush EPA Share,EPA Per Play,Pass EPA Per Play,Rush EPA Per Play,Total EPA,Total Pass EPA,Total Rush EPA,Points Added,TD Rate,Int Rate,TD-Int Rate,Pass Att,Pass Comp,Pass Yds,Pass TDs,Pass Int,Rush Att,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,KR,KR Yds,KR TDs,PR,PR Yds,PR TDs,Standard Points per Game,Half PPR Points per Game,PPR Points per Game,Rush Yds MS (Games Played),Rush TD MS (Games Played),Pass Att per Game,Pass Comp per Game,Pass Yds per Game,Pass TDs per Game,Pass Int per Game,Rush Att per Game,Rush Yds per Game,Rush TDs per Game,Rec per Game,Rec Yds per Game,Rec TDs per Game,KR per Game,KR Yds per Game,KR TDs per Game,PR per Game,PR Yds per Game,PR TDs per Game,NFL Height,NFL Weight,NFL Forty,NFL Bench,NFL Vertical,NFL Broad Jump,NFL Cone,NFL Shuttle,Draft Round,Draft Pick,Draft Pick Overall,Top 5 Finishes,Top 12 Finishes,Top 24 Finishes,Avg PPR PPG Seasons 1-3,Top.X.Finishes.Y.N,player_select,headshot_url,logo
534491,Ford Childress,Fresno State,Mountain West,N,QB,2015,2016,4,3,77,NA,4,2,9.0667,9.0667,9.0667,NA,NA,NA,NA,NA,-0.0173,0,NA,NA,NA,NA,-3,-1.5,-1.5,NA,NA,NA,NA,48.5,27.5,290,2.5,2.5,4,-30,0,0,0,0,0,0,0,0,0,0,6.8,6.8,6.8,-0.0951,0,24.25,13.75,145,1.25,1.25,2,-15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Ford Childress | Fresno State,https://a.espncdn.com/i/headshots/college-football/players/full/534491.png,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
480549,Mason Magleby,Nevada,Western Athletic,N,QB,2011,2012,3,3,74,NA,NA,2,9.0333,9.0333,9.0333,NA,NA,NA,NA,NA,0.0094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5,54.5,2,0,5.5,33.5,0,0,0,0,0,0,0,0,0,0,5.55,5.55,5.55,0.0697,0,1.85,1.65,18.15,0.65,0,2.15,21.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Mason Magleby | Nevada,https://a.espncdn.com/i/headshots/college-football/players/full/480549.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png
135270,Stewart Sampsel,Buffalo,Mid-American,N,QB,2006,2008,2,2,NA,NA,NA,2.5,9,9,9,NA,NA,NA,NA,NA,0.0136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20,185.5,1,2,15,16,0,0,0,0,0,0,0,0,0,0,3.9,3.9,3.9,0.068,0,17.4,7.9,75.25,0.5,0.85,5.25,5.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Stewart Sampsel | Buffalo,https://a.espncdn.com/i/headshots/college-football/players/full/135270.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png
4360371,Coran Taylor,Illinois,Big Ten,Y,DB,2021,2022,4,3,74,200,3,1.5,9,9,9,NA,NA,NA,NA,NA,0.0245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11.5,189.5,1.5,1,18.5,39,0,0,0,0,0,0,0,0,0,0,7,7,7,0.1268,0,11.5,5.75,94.75,0.75,0.5,9.75,22,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Coran Taylor | Illinois,https://a.espncdn.com/i/headshots/college-football/players/full/4360371.png,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
4580590,Zachary Larrier,Air Force,Mountain West,N,QB,2022,2023,3,3,72,190,NA,2.6667,8.6,8.7667,8.9333,NA,NA,NA,NA,NA,0.0152,0.0076,NA,NA,NA,NA,5,3,3.5,NA,NA,NA,NA,0,0,0,0,0,7.6667,53.6667,0.3333,0.3333,12.3333,0,0,0,0,0,0,0,2.3667,2.4,2.4667,0.0405,0.0196,0,0,0,0,0,2.4333,14.2667,0.0667,0.1,4.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Zachary Larrier | Air Force,https://a.espncdn.com/i/headshots/college-football/players/full/4580590.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png
4362431,Justin Rogers,UNLV,Mountain West,N,QB,2021,2022,4,3,76,240,4,3,8.9,8.9,8.9,NA,NA,NA,NA,NA,-0.015,0,NA,NA,NA,NA,8,8,0,NA,NA,NA,NA,27.3333,16,212.3333,1.3333,0.6667,12,-22.3333,0,0,0,0,0,0,0,0,0,0,2.6667,2.6667,2.6667,-0.0186,0,7.2667,4.5,53.5667,0.3333,0.1,3.4,-3.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Justin Rogers | UNLV,https://a.espncdn.com/i/headshots/college-football/players/full/4362431.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
4271335,Kirk Rygol,South Florida,American Athletic,N,QB,2019,2021,2,2,72,195,NA,5,8.85,8.85,8.85,NA,NA,NA,NA,NA,0.015,0,NA,NA,NA,NA,13,9,4,NA,NA,NA,NA,24,12,170,2,0,9,29,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0.0251,0,4.8,2.4,34,0.4,0,1.8,5.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Kirk Rygol | South Florida,https://a.espncdn.com/i/headshots/college-football/players/full/4271335.png,http://a.espncdn.com/i/teamlogos/ncaa/500/58.png
4426360,Joey Yellen,Hawai'i,Mountain West,N,QB,2022,2023,4,4,75,220,4,3,8.775,8.775,8.775,NA,3.72,2.69,2.01,46,-0.0254,0,0.2,-0.14,-0.12,-1.99,-1,0.6667,-2.5,NA,0,0.023,0,69.6667,34.3333,339.3333,1.6667,2.3333,4.6667,-32.3333,0,0,0,0,0,0,0,0,0,0,8.7,8.7,8.7,-0.1338,0,28.4333,15.6,157.8333,1.4,1.1,1.4333,-9.3333,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Joey Yellen | Hawai'i,https://a.espncdn.com/i/headshots/college-football/players/full/4426360.png,http://a.espncdn.com/i/teamlogos/ncaa/500/62.png
3124401,Coleman Key,Colorado State,Mountain West,N,QB,2015,2017,2,2,76,NA,3,6,8.75,8.75,8.75,NA,NA,NA,NA,NA,0.0058,0,NA,NA,NA,NA,3,-1,3,NA,NA,NA,NA,44,21,251,3,3,9,15,0,0,0,0,0,0,0,0,0,0,2.9,2.9,2.9,0.016,0,7.3,3.5,41.8,0.5,0.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Coleman Key | Colorado State,https://a.espncdn.com/i/headshots/college-football/players/full/3124401.png,http://a.espncdn.com/i/teamlogos/ncaa/500/36.png
175637,Joe DeSanzo,Temple,FBS Independents,N,PRO,2005,2008,1,1,NA,NA,2,4,8.7,8.7,8.7,NA,NA,NA,NA,NA,0.0027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,24,212,0,0,26,2,0,0,0,0,0,0,0,0,0,0,2.2,2.2,2.2,0.011,0,13.5,6,53,0,0,6.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Joe DeSanzo | Temple,https://a.espncdn.com/i/headshots/college-football/players/full/175637.png,http://a.espncdn.com/i/teamlogos/ncaa/500/218.png
480828,Dusty Kiel,Indiana,Big Ten,Y,QB,2011,2012,3,3,74,NA,3,4.5,8.7,8.7,8.7,NA,NA,NA,NA,NA,0.0024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,21.5,249,1.5,1.5,13.5,1,0,0,0,0,0,0,0,0,0,0,3.25,3.25,3.25,-0.001,0,11.95,5.3,60.5,0.4,0.3,3.2,-0.05,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Dusty Kiel | Indiana,https://a.espncdn.com/i/headshots/college-football/players/full/480828.png,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
4874519,Gunnar Gundy,Oklahoma State,Big 12,Y,QB,2022,2024,2,2,73,200,NA,2,8.65,8.65,8.65,NA,5.33,3.48,4.31,51.9,0.033,0,0.8,0.28,0.08,0.73,11,2,9,NA,0.0741,0.0741,1,13.5,7,72,1,1,6.5,37.5,0,0,0,0,0,0,0,0,0,0,2.9,2.9,2.9,0.1077,0,4.5,2.35,24,0.35,0.35,2.5,12.85,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Gunnar Gundy | Oklahoma State,https://a.espncdn.com/i/headshots/college-football/players/full/4874519.png,http://a.espncdn.com/i/teamlogos/ncaa/500/197.png
519812,Garrett Krstich,SMU,American Athletic,N,QB,2015,2016,4,4,75,NA,NA,2.6667,8.65,8.65,8.65,NA,4.72,3.2,2.99,54.7,0.0257,0,-0.8,-0.02,-0.03,0.12,-3,-4.6667,2.5,NA,0.011,0.0387,0.2842,62.6667,33.6667,289.3333,0.6667,3,14.6667,33,0,0,0,0,0,0,0,0,0,0,1.4667,1.4667,1.4667,0.0953,0,12.4,6.1667,51.8333,0.1,1.0667,3.5667,10.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Garrett Krstich | SMU,https://a.espncdn.com/i/headshots/college-football/players/full/519812.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
4386270,Michal Penix Jr,Indiana,Big Ten,Y,QB,2018,2021,1,1,NA,NA,NA,1,8.6,8.6,8.6,NA,NA,NA,NA,NA,0.0042,0,NA,NA,NA,NA,9,9,0,NA,NA,NA,NA,10,8,96,1,0,2,8,0,0,0,0,0,0,0,0,0,0,8.6,8.6,8.6,0.0376,NA,10,8,96,1,0,2,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Michal Penix Jr | Indiana,https://a.espncdn.com/i/headshots/college-football/players/full/4386270.png,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
4394325,- Thmpsn-Robinson,UCLA,Pac-12,Y,QB,2018,2021,1,1,NA,NA,NA,1,8.6,8.6,8.6,NA,NA,NA,NA,NA,-0.0049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,17,138,1,0,4,-9,0,0,0,0,0,0,0,0,0,0,8.6,8.6,8.6,-0.0596,NA,35,17,138,1,0,4,-9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,- Thmpsn-Robinson | UCLA,https://a.espncdn.com/i/headshots/college-football/players/full/4394325.png,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png
4361575,Jace Ruder,North Texas,Conference USA,N,QB,2022,2023,5,5,75,228,4,3,8.58,8.58,8.58,NA,NA,NA,NA,NA,0.0114,0,NA,NA,NA,NA,7,6.25,0.75,NA,NA,NA,NA,26.5,14.75,166.5,1,1.25,8.5,30.75,0,0,0,0,0,0,0,0,0,0,3.875,3.875,3.875,0.0656,0,5.65,3.4,45.35,0.375,0.2,2.475,11.7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jace Ruder | North Texas,https://a.espncdn.com/i/headshots/college-football/players/full/4361575.png,http://a.espncdn.com/i/teamlogos/ncaa/500/249.png
170199,Jase McCormick,Utah State,Western Athletic,N,PRO,2007,2008,3,1,NA,NA,2,3,8.5,8.5,8.5,NA,NA,NA,NA,NA,0.0507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,18,172,1,5,26,76,0,0,0,0,0,0,0,0,0,0,2.8,2.8,2.8,0.2992,0,10.7,6,57.3,0.3,1.7,8.7,25.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jase McCormick | Utah State,https://a.espncdn.com/i/headshots/college-football/players/full/170199.png,http://a.espncdn.com/i/teamlogos/ncaa/500/328.png
241372,Brock Mansion,California,Pac-12,Y,QB,2011,2012,5,4,78,NA,3,2.75,8.25,8.375,8.5,NA,4.72,3.36,2.94,48.9,0.0023,0.0114,NA,NA,NA,NA,NA,NA,NA,NA,0.0146,0.0365,0.4,36.5,17.75,169.25,0.5,1.25,6.25,5,0.25,0.25,0,0,0,0,0,0,0,0,1.975,2,2,0.0057,0.0208,6.4,3.025,27.575,0.075,0.175,1.15,1.875,0.125,0.025,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Brock Mansion | California,https://a.espncdn.com/i/headshots/college-football/players/full/241372.png,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
4801307,Tayven Jackson,Tennessee,SEC,Y,QB,2022,2025,1,1,75,200,4,3,8.5,8.5,8.5,NA,9.25,9.25,8.38,75,0.0063,0.0385,0.8,0.6,0.21,1.25,5,1,4,NA,0,0,NA,4,3,37,0,0,4,10,1,0,0,0,0,0,0,0,0,0,2.8,2.8,2.8,0.0152,0.0714,1.3,1,12.3,0,0,1.3,3.3,0.3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Tayven Jackson | Tennessee,https://a.espncdn.com/i/headshots/college-football/players/full/4801307.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png
4838679,Ashton Daniels,Stanford,Pac-12,Y,QB,2022,2025,1,1,74,215,3,4,8.5,8.5,8.5,NA,4,4,7.91,100,0.0819,0,1.3,0.54,-0.84,0.84,6,-2,8,NA,0,0,NA,1,1,4,0,0,10,83,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.1,0.1886,0,0.2,0.2,1,0,0,2.5,20.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Ashton Daniels | Stanford,https://a.espncdn.com/i/headshots/college-football/players/full/4838679.png,http://a.espncdn.com/i/teamlogos/ncaa/500/24.png
4256063,Joe Critchlow,BYU,FBS Independents,N,QB,2019,2020,3,3,76,220,NA,4,8.4667,8.4667,8.4667,NA,6.36,5.17,4.08,54.5,-0.0152,0,0.1,0.09,0.08,0.24,8.5,7.5,0.5,NA,0.0297,0.0396,0.75,56.5,32,357.5,1.5,2,8.5,-26,0,0,0,0,0,0,0,0,0,0,2.55,2.55,2.55,-0.0285,0,11.4,6.85,71.75,0.25,0.35,1.75,-4.85,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Joe Critchlow | BYU,https://a.espncdn.com/i/headshots/college-football/players/full/4256063.png,http://a.espncdn.com/i/teamlogos/ncaa/500/252.png
