year,week,down,clock_minutes,pos_team,def_wp_before,pass,rush,name,conference,team_id,color,logo
2022,1,2,6,Indiana,0.3336265,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,5,Indiana,0.3428306,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,5,Illinois,0.6616795,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,4,Illinois,0.6367272,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,4,Illinois,0.6458414,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,4,Illinois,0.6712981,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,3,Indiana,0.3004669,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,3,Indiana,0.2876207,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,2,Indiana,0.297602,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,2,Indiana,0.2810177,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,2,Indiana,0.3159664,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,1,Indiana,0.2924159,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,1,Indiana,0.3030293,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,1,Indiana,0.3123847,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,0,Indiana,0.2642234,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,0,Indiana,0.261118,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,0,Indiana,0.2765705,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,0,Illinois,0.7407104,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,14,Indiana,0.2396515,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,14,Indiana,0.2445026,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,14,Illinois,0.6272512,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,14,Illinois,0.5821649,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,13,Illinois,0.5961264,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,13,Illinois,0.583569,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,12,Illinois,0.5735477,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,12,Indiana,0.5171131,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,12,Indiana,0.5496213,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,12,Indiana,0.562428,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,11,Indiana,0.4647842,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,11,Indiana,0.4038787,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,11,Indiana,0.4300548,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,10,Indiana,0.4651344,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,10,Indiana,0.5134141,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,10,Indiana,0.3965002,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,10,Indiana,0.431496,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,9,Indiana,0.4759671,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,9,Illinois,0.4398074,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,9,Illinois,0.4645464,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,8,Illinois,0.3791474,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,8,Illinois,0.3231234,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,7,Illinois,0.3449668,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,7,Illinois,0.3770881,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,7,Illinois,0.4297109,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,7,Indiana,0.5557107,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,6,Indiana,0.5403686,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,6,Indiana,0.612085,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,5,Illinois,0.4033055,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,5,Illinois,0.400336,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,5,Illinois,0.4492373,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,4,Illinois,0.3577975,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,4,Illinois,0.3925937,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,4,Illinois,0.3621908,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,3,Illinois,0.3258779,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,3,Illinois,0.2772618,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,2,Illinois,0.2966564,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,2,Indiana,0.473457,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,2,Indiana,0.4809088,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,1,Indiana,0.509999,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,1,Indiana,0.4236477,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,0,Indiana,0.4598676,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,0,Indiana,0.5030158,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,14,Illinois,0.3769337,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,14,Illinois,0.3283707,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,14,Illinois,0.2886512,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,13,Illinois,0.2636087,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,12,Illinois,0.2729372,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,11,Illinois,0.2232853,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,11,Illinois,0.2313982,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,10,Illinois,0.2260653,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,4,10,Illinois,0.261209,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,9,Indiana,0.599749,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,9,Indiana,0.6145643,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,9,Indiana,0.6551836,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,8,Illinois,0.3028789,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,7,Illinois,0.3082877,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,7,Illinois,0.3484938,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,6,Illinois,0.2492773,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,5,Illinois,0.2867002,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,5,Indiana,0.581101,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,5,Indiana,0.533733,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,5,Indiana,0.5491498,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,4,Indiana,0.4667679,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,4,Indiana,0.5095637,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,4,Illinois,0.2442721,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,3,Illinois,0.239167,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,3,Illinois,0.2813459,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,3,Illinois,0.1723374,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,2,Illinois,0.1864894,0,1,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,2,Illinois,0.1786037,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,2,Indiana,0.8303517,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,1,Indiana,0.8300361,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,1,Indiana,0.859803,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,1,Indiana,0.8069757,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,1,Indiana,0.8276584,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,1,Indiana,0.769191,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,1,Indiana,0.8312717,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,0,Indiana,0.7876968,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,0,Indiana,0.6858359,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,0,Indiana,0.3605656,1,0,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,2,0,Indiana,0.510922,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,3,0,Indiana,0.2234942,0,1,Tom Allen,Big Ten,84,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
2022,1,1,0,Illinois,0.9919496,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,0,Illinois,0.9945958,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,2,0,Illinois,0.9992165,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,3,0,Illinois,0.9863955,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,4,0,Illinois,0.9054791,1,0,Bret Bielema,Big Ten,356,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
2022,1,1,14,Iowa,0.5093593,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,14,Iowa,0.5209306,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,14,Iowa,0.4937168,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,13,Iowa,0.446358,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,13,Iowa,0.4801356,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,13,Iowa,0.5245649,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,11,Iowa,0.3399413,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,10,Iowa,0.3568694,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,9,Iowa,0.3787474,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,6,Iowa,0.4893681,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,6,Iowa,0.4200991,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,5,Iowa,0.4345227,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,4,Iowa,0.4686938,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,4,Iowa,0.4752546,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,2,Iowa,0.3622992,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,1,Iowa,0.3603872,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,1,Iowa,0.3992389,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,14,Iowa,0.3097028,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,14,Iowa,0.2767804,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,13,Iowa,0.2829314,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,12,Iowa,0.2866886,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,8,Iowa,0.2435013,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,7,Iowa,0.2610383,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,6,Iowa,0.3228991,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,5,Iowa,0.2779931,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,4,Iowa,0.256678,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,4,Iowa,0.2672512,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,4,Iowa,0.2608633,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,3,Iowa,0.2784765,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,3,Iowa,0.2991416,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,9,Iowa,0.4580031,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,9,Iowa,0.4741543,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,8,Iowa,0.5246484,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,6,Iowa,0.4866719,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,5,Iowa,0.4188107,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,5,Iowa,0.4564011,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,5,Iowa,0.501166,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,3,Iowa,0.3333624,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,3,Iowa,0.3303047,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,2,Iowa,0.312433,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,2,Iowa,0.2960888,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,1,Iowa,0.3892467,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,1,Iowa,0.2401739,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,0,Iowa,0.2277774,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,13,Iowa,0.3408609,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,13,Iowa,0.3785118,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,12,Iowa,0.371194,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,10,Iowa,0.2677531,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,9,Iowa,0.2770935,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,9,Iowa,0.298701,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,6,Iowa,0.2313077,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,5,Iowa,0.241753,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,5,Iowa,0.2821897,1,0,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,3,Iowa,0.1084243,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,3,Iowa,0.1104221,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,3,Iowa,0.1338453,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,2,Iowa,0.0567143,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,2,2,Iowa,0.0598307,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,3,1,Iowa,0.0314434,0,1,Kirk Ferentz,Big Ten,2294,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2022,1,1,8,Nebraska,0.5200009,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,8,Nebraska,0.5571026,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,3,8,Nebraska,0.5973285,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,8,Nebraska,0.4431285,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,8,Nebraska,0.4067085,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,8,Nebraska,0.3983261,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,8,Nebraska,0.3502437,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,6,Nebraska,0.3336719,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,4,Nebraska,0.1541395,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,2,Nebraska,0.2133289,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,3,2,Nebraska,0.2840867,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,12,Nebraska,0.2241963,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,12,Nebraska,0.208421,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,12,Nebraska,0.1990615,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,12,Nebraska,0.2025992,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,3,12,Nebraska,0.2169016,1,0,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,12,Nebraska,0.168091,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,1,12,Nebraska,0.1541489,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2022,1,2,12,Nebraska,0.1651336,0,1,Scott Frost,Big Ten,158,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
