athlete_id,Player,Team,Conference,Power 5,Height,Weight,Stars,Position,Season,Class,Year out of HS,Year Played,Games Played,Standard Points,Half PPR Points,PPR Points,QBR,Yards Per Att,Adjusted Yds Per Att,Total Adj Net Yds Per Att,Completion Pct,Rush Yds MS,Rush TD MS,Rush EPA Share,EPA Per Play,Pass EPA Per Play,Rush EPA Per Play,Total EPA,Total Pass EPA,Total Rush EPA,Points Added,TD Rate,Int Rate,TD-Int Rate,Pass Att,Pass Comp,Pass Yds,Pass TDs,Pass Int,Rush Att,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,KR,KR Yds,KR TDs,PR,PR Yds,PR TDs,Standard Points per Game,Half PPR Points per Game,PPR Points per Game,Rush Yds MS (Games Played),Rush TD MS (Games Played),Pass Att per Game,Pass Comp per Game,Pass Yds per Game,Pass TDs per Game,Pass Int per Game,Rush Att per Game,Rush Yds per Game,Rush TDs per Game,Rec per Game,Rec Yds per Game,Rec TDs per Game,KR per Game,KR Yds per Game,KR TDs per Game,PR per Game,PR Yds per Game,PR TDs per Game,NFL Height,NFL Weight,NFL Forty,NFL Bench,NFL Vertical,NFL Broad Jump,NFL Cone,NFL Shuttle,Draft Round,Draft Pick,Draft Pick Overall,Top 5 Finishes,Top 12 Finishes,Top 24 Finishes,Avg PPR PPG Seasons 1-3,Top.X.Finishes.Y.N,player_select,headshot_url,logo
4426966,Garrett Shrader,Syracuse,ACC,Y,76,221,4,QB,2019,2023,1,1,10,157.5,157.5,157.5,73.3,7.65,7.22,6.81,57.5,0.2047,0.2222,0.6,0.34,0.22,0.54,89,36,53,8,0.0523,0.0327,1.5994,153,88,1170,8,5,113,587,6,0,0,0,0,0,0,0,0,0,15.8,15.8,15.8,0.2932,0.3333,15.3,8.8,117,0.8,0.5,11.3,58.7,0.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Garrett Shrader | Syracuse,https://a.espncdn.com/i/headshots/college-football/players/full/4426966.png,http://a.espncdn.com/i/teamlogos/ncaa/500/183.png
549956,Bryant Shirreffs,Connecticut,American Athletic,N,74,210,2,QB,2017,2018,5,5,9,156.1,156.6,157.1,38.4,8.8,9.01,7.26,65.8,0.1142,0,0.1,0.31,0.34,0.16,106,96,11,-1.8,0.0538,0.0192,2.8021,260,171,2287,14,5,90,200,0,1,6,0,0,0,0,0,0,0,17.3,17.4,17.5,0.1676,0,28.9,19,254.1,1.6,0.6,10,22.2,0,0.1,0.7,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Bryant Shirreffs | Connecticut,https://a.espncdn.com/i/headshots/college-football/players/full/549956.png,http://a.espncdn.com/i/teamlogos/ncaa/500/41.png
380309,Bo Levi Mitchell,SMU,Conference USA,N,73,NA,2,QB,2008,2011,1,1,12,156.6,156.6,156.6,35,6.99,5.63,4.75,57.6,-0.2817,0.3333,NA,NA,NA,NA,NA,NA,NA,-21.1,0.0585,0.0561,1.0428,410,236,2865,24,23,51,-140,1,0,0,0,0,0,0,0,0,0,13.1,13.1,13.1,-0.2817,0.3333,34.2,19.7,238.8,2,1.9,4.2,-11.7,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Bo Levi Mitchell | SMU,https://a.espncdn.com/i/headshots/college-football/players/full/380309.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
191344,Thaddeus Lewis,Duke,ACC,Y,73,NA,NA,QB,2008,2010,3,3,11,156.4,156.4,156.4,54.1,6.01,6.1,5.43,62,0.0754,0.2222,NA,NA,NA,NA,NA,NA,NA,2.5,0.0416,0.0166,2.506,361,224,2171,15,6,69,96,2,0,0,0,0,0,0,0,0,0,14.2,14.2,14.2,0.0829,0.2222,32.8,20.4,197.4,1.4,0.5,6.3,8.7,0.2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Thaddeus Lewis | Duke,https://a.espncdn.com/i/headshots/college-football/players/full/191344.png,http://a.espncdn.com/i/teamlogos/ncaa/500/150.png
481854,Jacob Karam,Memphis,American Athletic,N,72,NA,3,QB,2012,2014,4,4,12,155.2,155.7,156.2,46,6.92,7.45,6.08,64.2,0.1214,0.0556,NA,NA,NA,NA,NA,NA,NA,9.7,0.0511,0.0109,4.6881,274,176,1895,14,3,101,221,1,1,13,0,0,0,0,0,0,0,12.9,13,13,0.1214,0.0556,22.8,14.7,157.9,1.2,0.2,8.4,18.4,0.1,0.1,1.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jacob Karam | Memphis,https://a.espncdn.com/i/headshots/college-football/players/full/481854.png,http://a.espncdn.com/i/teamlogos/ncaa/500/235.png
383463,Ryan Griffin,Tulane,Conference USA,N,77,NA,3,QB,2012,2013,5,4,9,156.1,156.1,156.1,50.7,7.03,6.79,5.98,62.2,-0.2651,0,NA,NA,NA,NA,NA,NA,NA,5.3,0.0508,0.0279,1.8208,394,245,2771,20,11,32,-127,0,0,0,0,0,0,0,0,0,0,17.3,17.3,17.3,-0.3017,0,43.8,27.2,307.9,2.2,1.2,3.6,-14.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Ryan Griffin | Tulane,https://a.espncdn.com/i/headshots/college-football/players/full/383463.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png
480981,Corey Robinson,Troy,Sun Belt,N,73,NA,2,QB,2012,2014,4,4,11,156.1,156.1,156.1,59.2,8.02,7.6,7.14,66.1,-0.0234,0.0455,NA,NA,NA,NA,NA,NA,NA,28.4,0.0308,0.0231,1.3333,389,257,3121,12,9,21,-47,1,0,0,0,0,0,0,0,0,0,14.2,14.2,14.2,-0.0258,0.05,35.4,23.4,283.7,1.1,0.8,1.9,-4.3,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Corey Robinson | Troy,https://a.espncdn.com/i/headshots/college-football/players/full/480981.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png
480264,Tate Forcier,Michigan,Big Ten,Y,73,NA,4,QB,2009,2012,1,1,12,156,156,156,52.8,7.3,6.62,5.41,58.7,0.1074,0.1111,NA,NA,NA,NA,NA,NA,NA,-7.1,0.0463,0.0356,1.3006,281,165,2050,13,10,118,240,3,0,0,0,0,0,0,0,0,0,13,13,13,0.1074,0.1111,23.4,13.8,170.8,1.1,0.8,9.8,20,0.2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Tate Forcier | Michigan,https://a.espncdn.com/i/headshots/college-football/players/full/480264.png,http://a.espncdn.com/i/teamlogos/ncaa/500/130.png
162666,Patrick Pinkney,East Carolina,Conference USA,N,72,NA,2,QB,2008,2010,5,2,14,156,156,156,47.9,7.37,7.22,5.94,61.4,0.0283,0.0588,NA,NA,NA,NA,NA,NA,NA,-3.7,0.0358,0.0193,1.8549,363,223,2675,13,7,90,50,1,0,0,0,0,0,0,0,0,0,11.1,11.1,11.1,0.0283,0.0588,25.9,15.9,191.1,0.9,0.5,6.4,3.6,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Patrick Pinkney | East Carolina,https://a.espncdn.com/i/headshots/college-football/players/full/162666.png,http://a.espncdn.com/i/teamlogos/ncaa/500/151.png
3115966,Wilton Speight,UCLA,Pac-12,Y,78,232,3,QB,2016,2019,3,3,12,155.5,155.5,155.5,75.1,7.67,7.8,6.95,61.6,-0.0217,0.0244,0,0.32,0.32,0.26,114,110,4,15.9,0.0544,0.0211,2.5782,331,204,2538,18,7,35,-60,1,0,0,0,0,0,0,0,0,0,13,13,13,-0.0236,0.0256,27.6,17,211.5,1.5,0.6,2.9,-5,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Wilton Speight | UCLA,https://a.espncdn.com/i/headshots/college-football/players/full/3115966.png,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png
